"","latitude","longitude","local_site_name","2020-03-01","2020-03-02","2020-03-03","2020-03-04","2020-03-05","2020-03-06","2020-03-07","2020-03-08","2020-03-09","2020-03-10","2020-03-11","2020-03-12","2020-03-13","2020-03-14","2020-03-15","2020-03-16","2020-03-17","2020-03-18","2020-03-19","2020-03-20","2020-03-21","2020-03-22","2020-03-23","2020-03-24","2020-03-25","2020-03-26","2020-03-27","2020-03-28","2020-03-29","2020-03-30","2020-03-31","2020-04-01","2020-04-02","2020-04-03","2020-04-04","2020-04-05","2020-04-06","2020-04-07","2020-04-08","2020-04-09","2020-04-10","2020-04-11","2020-04-12","2020-04-13","2020-04-14","2020-04-15","2020-04-16","2020-04-17","2020-04-18","2020-04-19","2020-04-20","2020-04-21","2020-04-22","2020-04-23","2020-04-24","2020-04-25","2020-04-26","2020-04-27","2020-04-28","2020-04-29","2020-04-30","2020-05-01","2020-05-02","2020-05-03","2020-05-04","2020-05-05","2020-05-06","2020-05-07","2020-05-08","2020-05-09","2020-05-10","2020-05-11","2020-05-12","2020-05-13","2020-05-14","2020-05-15","2020-05-16","2020-05-17","2020-05-18","2020-05-19","2020-05-20","2020-05-21","2020-05-22","2020-05-23","2020-05-24","2020-05-25","2020-05-26","2020-05-27","2020-05-28","2020-05-29","2020-05-30","2020-05-31","2021-03-01","2021-03-02","2021-03-03","2021-03-04","2021-03-05","2021-03-06","2021-03-07","2021-03-08","2021-03-09","2021-03-10","2021-03-11","2021-03-12","2021-03-13","2021-03-14","2021-03-15","2021-03-16","2021-03-17","2021-03-18","2021-03-19","2021-03-20","2021-03-21","2021-03-22","2021-03-23","2021-03-24","2021-03-25","2021-03-26","2021-03-27","2021-03-28","2021-03-29","2021-03-30","2021-03-31","2021-04-01","2021-04-02","2021-04-03","2021-04-04","2021-04-05","2021-04-06","2021-04-07","2021-04-08","2021-04-09","2021-04-10","2021-04-11","2021-04-12","2021-04-13","2021-04-14","2021-04-15","2021-04-16","2021-04-17","2021-04-18","2021-04-19","2021-04-20","2021-04-21","2021-04-22","2021-04-23","2021-04-24","2021-04-25","2021-04-26","2021-04-27","2021-04-28","2021-04-29","2021-04-30","2021-05-01","2021-05-02","2021-05-03","2021-05-04","2021-05-05","2021-05-06","2021-05-07","2021-05-08","2021-05-09","2021-05-10","2021-05-11","2021-05-12","2021-05-13","2021-05-14","2021-05-15","2021-05-16","2021-05-17","2021-05-18","2021-05-19","2021-05-20","2021-05-21","2021-05-22","2021-05-23","2021-05-24","2021-05-25","2021-05-26","2021-05-27","2021-05-28","2021-05-29","2021-05-30","2021-05-31"
"205",33.9632,-84.0691,"Gwinnett",0.044,0.028,0.03,0.025,0.036,0.039,0.04,0.043,0.039,0.031,0.028,0.011,0.026,0.035,0.028,0.023,0.016,0.027,0.032,0.035,0.033,0.024,0.012,0.006,0.039,0.039,0.055,0.034,0.046,0.048,0.036,0.038,0.044,0.054,0.051,0.056,0.055,0.037,0.03,0.046,0.047,0.051,0.028,0.042,0.044,0.048,0.049,0.05,0.041,0.025,0.042,0.047,0.047,0.032,0.035,0.042,0.04,0.046,0.054,0.039,0.031,0.052,0.071,0.057,0.047,0.043,0.042,0.048,0.029,0.045,0.054,0.048,0.054,0.044,0.042,0.042,0.041,0.034,0.033,0.038,0.024,0.034,0.043,0.036,0.04,0.033,0.03,0.018,0.034,0.046,0.046,0.047,"minus2","minus1","minus1","minus1","minus1","minus1","minus1","minus2","minus1","minus1","minus1","minus1","minus1","minus1","minus1","minus1","minus1","minus1","minus1","minus1","minus1","minus1","minus1","minus1","minus1","minus1","plus1","minus1","minus2","minus2","minus1","minus1","minus2","minus2","minus2","plus1","plus1","minus1","minus1","minus2","minus2","minus2","minus1","minus2","minus2","minus2","minus2","minus2","minus2","minus1","minus2","minus2","minus2","minus1","minus1","minus2","minus1","minus2","minus2","minus1","minus1","minus2","plus2","plus1","minus2","minus2","minus2","minus2","minus1","minus2","minus2","minus2","minus2","minus2","minus2","minus2","minus2","minus1","minus1","minus1","minus1","minus1","minus2","minus1","minus1","minus1","minus1","minus1","minus1","minus2","minus2","minus2"
"206",33.433949,-84.161811,"McDonough",0.047,0.034,0.033,0.032,0.037,0.041,0.042,0.044,0.039,0.037,0.03,0.031,0.029,0.04,0.034,0.026,0.022,0.029,0.036,0.033,0.038,0.022,0.01,0.022,0.043,0.044,0.048,0.032,0.042,0.049,0.037,0.04,0.046,0.055,0.051,0.054,0.05,0.04,0.029,0.044,0.048,0.049,0.032,0.044,0.041,0.049,0.056,0.049,0.048,0.027,0.046,0.047,0.045,0.035,0.036,0.043,0.043,0.049,0.05,0.04,0.033,0.053,0.061,0.053,0.05,0.037,0.045,0.052,0.042,0.05,0.05,0.048,0.047,0.054,0.047,0.049,0.039,0.033,0.03,0.04,0.022,0.039,0.035,0.033,0.035,0.029,0.027,0.015,0.032,0.034,0.049,0.046,"minus2","minus1","minus1","minus1","minus1","minus2","minus2","minus2","minus1","minus1","minus1","minus1","minus1","minus1","minus1","minus1","minus1","minus1","minus1","minus1","minus1","minus1","minus1","minus1","minus2","minus2","minus2","minus1","minus2","minus2","minus1","minus1","minus2","plus1","minus2","minus2","minus2","minus1","minus1","minus2","minus2","minus2","minus1","minus2","minus2","minus2","plus1","minus2","minus2","minus1","minus2","minus2","minus2","minus1","minus1","minus2","minus2","minus2","minus2","minus1","minus1","minus2","plus1","minus2","minus2","minus1","minus2","minus2","minus2","minus2","minus2","minus2","minus2","minus2","minus2","minus2","minus1","minus1","minus1","minus1","minus1","minus1","minus1","minus1","minus1","minus1","minus1","minus1","minus1","minus1","minus2","minus2"
"207",34.785219,-84.626423,"Fort Mountain",0.05,0.037,0.04,0.037,0.036,0.037,0.041,0.048,0.046,0.038,0.036,0.032,0.04,0.038,0.022,0.026,0.035,0.032,0.032,0.041,0.038,0.036,0.022,0.025,0.048,0.054,0.05,0.036,0.049,0.047,0.038,0.036,0.046,0.052,0.053,0.055,0.052,0.044,0.041,0.046,0.044,0.054,NA,0.035,0.042,0.05,0.05,0.054,0.044,0.047,0.046,0.046,0.043,0.037,0.04,0.043,0.037,0.049,0.057,NA,0.041,0.056,0.058,0.058,0.045,0.041,0.036,0.048,0.039,0.047,0.047,0.044,0.047,0.051,0.049,0.053,0.044,0.038,0.035,0.036,0.026,0.037,0.037,0.025,0.032,0.036,0.032,0.027,0.039,0.046,0.047,0.045,"minus2","minus1","minus1","minus1","minus1","minus1","minus2","minus2","minus2","minus1","minus1","minus1","minus1","minus1","minus1","minus1","minus1","minus1","minus1","minus2","minus1","minus1","minus1","minus1","minus2","minus2","minus2","minus1","minus2","minus2","minus1","minus1","minus2","minus2","minus2","plus1","minus2","minus2","minus2","minus2","minus2","minus2",NA,"minus1","minus2","minus2","minus2","minus2","minus2","minus2","minus2","minus2","minus2","minus1","minus1","minus2","minus1","minus2","plus1",NA,"minus2","plus1","plus1","plus1","minus2","minus2","minus1","minus2","minus1","minus2","minus2","minus2","minus2","minus2","minus2","minus2","minus2","minus1","minus1","minus1","minus1","minus1","minus1","minus1","minus1","minus1","minus1","minus1","minus1","minus2","minus2","minus2"
"208",32.521272,-84.944635,"Columbus-Airport",0.048,0.036,0.028,0.035,0.038,0.041,0.042,0.047,0.042,0.038,0.032,0.035,0.032,0.041,0.039,0.026,0.031,0.035,0.04,0.032,0.038,0.024,0.017,0.028,0.044,0.049,0.04,0.033,0.041,0.047,0.04,0.041,0.045,0.051,0.052,0.051,0.055,0.036,0.029,0.044,0.048,0.047,0.034,0.045,0.038,0.047,0.052,0.049,0.045,0.037,0.041,0.046,0.042,0.035,0.036,0.046,0.046,0.045,0.053,0.041,0.039,0.05,0.063,0.053,0.046,0.041,0.049,0.046,0.043,0.045,0.051,0.046,0.052,0.054,0.049,0.044,0.044,0.031,0.037,0.044,0.027,0.042,0.026,0.037,0.033,0.034,0.031,0.023,0.037,0.038,0.043,0.05,"minus2","minus1","minus1","minus1","minus1","minus2","minus2","minus2","minus2","minus1","minus1","minus1","minus1","minus2","minus1","minus1","minus1","minus1","minus1","minus1","minus1","minus1","minus1","minus1","minus2","minus2","minus1","minus1","minus2","minus2","minus1","minus2","minus2","minus2","minus2","minus2","plus1","minus1","minus1","minus2","minus2","minus2","minus1","minus2","minus1","minus2","minus2","minus2","minus2","minus1","minus2","minus2","minus2","minus1","minus1","minus2","minus2","minus2","minus2","minus2","minus1","minus2","plus1","minus2","minus2","minus2","minus2","minus2","minus2","minus2","minus2","minus2","minus2","minus2","minus2","minus2","minus2","minus1","minus1","minus2","minus1","minus2","minus1","minus1","minus1","minus1","minus1","minus1","minus1","minus1","minus2","minus2"
"209",33.4339,-82.0224,"Augusta",0.037,0.036,0.032,0.014,0.029,0.036,0.036,0.038,0.035,0.033,0.033,0.028,0.03,0.036,0.03,0.027,0.025,0.03,0.03,0.032,0.035,0.02,0.013,0.012,0.032,0.035,0.041,0.032,0.034,0.046,0.033,0.039,NA,0.047,0.046,0.044,0.048,0.046,0.034,0.047,0.048,0.048,0.032,0.045,0.041,0.039,0.047,0.047,0.046,0.029,0.037,0.05,0.045,0.039,0.039,0.039,0.044,0.043,0.048,0.045,0.039,0.048,0.048,0.05,0.044,0.044,0.049,0.048,0.047,0.045,0.047,0.046,0.047,0.043,0.045,0.041,0.037,0.029,0.031,0.037,0.014,NA,0.045,0.044,0.046,0.036,0.03,0.023,0.027,0.033,0.047,0.048,"minus1","minus1","minus1","minus1","minus1","minus1","minus1","minus1","minus1","minus1","minus1","minus1","minus1","minus1","minus1","minus1","minus1","minus1","minus1","minus1","minus1","minus1","minus1","minus1","minus1","minus1","minus2","minus1","minus1","minus2","minus1","minus1",NA,"minus2","minus2","minus2","minus2","minus2","minus1","minus2","minus2","minus2","minus1","minus2","minus2","minus1","minus2","minus2","minus2","minus1","minus1","minus2","minus2","minus1","minus1","minus1","minus2","minus2","minus2","minus2","minus1","minus2","minus2","minus2","minus2","minus2","minus2","minus2","minus2","minus2","minus2","minus2","minus2","minus2","minus2","minus2","minus1","minus1","minus1","minus1","minus1",NA,"minus2","minus2","minus2","minus1","minus1","minus1","minus1","minus1","minus2","minus2"
"210",33.588545,-84.069608,"Conyers",0.049,0.037,0.034,0.026,0.038,0.042,0.043,0.044,0.042,0.036,0.032,0.03,0.028,0.039,0.033,0.027,0.021,0.025,0.036,0.033,0.039,0.023,0.011,0.016,0.044,0.044,0.049,0.033,0.044,0.052,0.037,0.04,0.047,0.055,0.051,0.054,0.053,0.043,0.031,0.046,0.048,0.05,0.028,0.045,0.044,0.048,0.055,0.049,0.046,0.025,0.043,0.048,0.046,NA,0.035,0.042,0.042,0.049,0.052,0.041,0.03,0.052,0.061,0.055,0.057,0.041,0.045,0.051,0.037,0.047,0.052,0.048,0.049,0.048,0.045,0.046,0.042,0.034,0.032,0.041,0.023,0.036,0.041,0.04,0.036,0.033,0.028,0.017,0.029,0.033,0.05,0.045,"minus2","minus1","minus1","minus1","minus1","minus2","minus2","minus2","minus2","minus1","minus1","minus1","minus1","minus1","minus1","minus1","minus1","minus1","minus1","minus1","minus1","minus1","minus1","minus1","minus2","minus2","minus2","minus1","minus2","minus2","minus1","minus1","minus2","plus1","minus2","minus2","minus2","minus2","minus1","minus2","minus2","minus2","minus1","minus2","minus2","minus2","plus1","minus2","minus2","minus1","minus2","minus2","minus2",NA,"minus1","minus2","minus2","minus2","minus2","minus2","minus1","minus2","plus1","plus1","plus1","minus2","minus2","minus2","minus1","minus2","minus2","minus2","minus2","minus2","minus2","minus2","minus2","minus1","minus1","minus2","minus1","minus1","minus2","minus1","minus1","minus1","minus1","minus1","minus1","minus1","minus2","minus2"
"211",31.954286,-84.08101,"Leslie",0.049,0.048,0.042,0.035,0.039,NA,0.04,0.044,0.041,0.041,0.033,0.039,0.032,0.04,0.037,0.031,0.027,0.041,0.05,0.034,0.034,0.026,0.022,NA,0.037,0.05,0.042,0.034,0.031,0.047,0.039,0.043,0.044,0.049,0.054,0.046,0.053,0.04,0.024,0.045,0.051,0.052,0.032,0.046,0.049,0.047,0.048,0.051,0.038,0.032,0.036,0.047,0.044,0.037,0.036,0.048,0.044,0.045,0.059,0.043,0.039,0.05,0.059,0.056,0.047,0.037,0.049,0.047,0.051,0.048,0.049,0.046,0.049,0.052,0.047,0.044,0.04,0.034,0.037,0.044,0.033,0.035,0.03,0.036,0.039,0.032,0.028,0.024,0.032,0.034,0.041,0.05,"minus2","minus2","minus2","minus1","minus1",NA,"minus1","minus2","minus2","minus2","minus1","minus1","minus1","minus1","minus1","minus1","minus1","minus2","minus2","minus1","minus1","minus1","minus1",NA,"minus1","minus2","minus2","minus1","minus1","minus2","minus1","minus2","minus2","minus2","minus2","minus2","minus2","minus1","minus1","minus2","minus2","minus2","minus1","minus2","minus2","minus2","minus2","minus2","minus1","minus1","minus1","minus2","minus2","minus1","minus1","minus2","minus2","minus2","plus1","minus2","minus1","minus2","plus1","plus1","minus2","minus1","minus2","minus2","minus2","minus2","minus2","minus2","minus2","minus2","minus2","minus2","minus1","minus1","minus1","minus2","minus1","minus1","minus1","minus1","minus1","minus1","minus1","minus1","minus1","minus1","minus2","minus2"
"212",43.460556,-113.562222,"Craters of the Moon NM & PRES - Visitor Center",0.043,0.042,0.038,0.043,0.042,0.05,0.043,0.041,0.038,0.043,0.043,0.044,0.046,0.039,0.044,0.044,0.045,0.05,0.047,0.043,0.045,0.049,0.045,0.047,0.044,0.044,0.043,0.043,0.04,0.041,0.039,0.046,0.041,0.043,0.045,0.04,0.037,0.039,0.044,0.044,0.043,0.049,0.043,0.046,0.048,NA,NA,0.049,0.052,0.051,0.051,0.048,0.046,0.046,0.043,0.044,0.049,0.051,0.049,0.047,0.044,0.054,0.054,0.056,0.052,0.057,0.056,0.047,0.051,0.05,0.052,0.056,0.048,0.04,0.045,0.045,0.049,0.047,0.04,0.046,0.037,0.044,0.039,0.038,0.037,0.041,0.028,0.052,0.054,0.043,0.045,0.049,"minus2","minus2","minus1","minus2","minus2","minus2","minus2","minus2","minus1","minus2","minus2","minus2","minus2","minus1","minus2","minus2","minus2","minus2","minus2","minus2","minus2","minus2","minus2","minus2","minus2","minus2","minus2","minus2","minus1","minus2","minus1","minus2","minus2","minus2","minus2","minus1","minus1","minus1","minus2","minus2","minus2","minus2","minus2","minus2","minus2",NA,NA,"minus2","minus2","minus2","minus2","minus2","minus2","minus2","minus2","minus2","minus2","minus2","minus2","minus2","minus2","minus2","minus2","plus1","minus2","plus1","plus1","minus2","minus2","minus2","minus2","plus1","minus2","minus1","minus2","minus2","minus2","minus2","minus1","minus2","minus1","minus2","minus1","minus1","minus1","minus2","minus1","minus2","minus2","minus2","minus2","minus2"
"213",41.7514,-87.713488,"COM ED MAINTENANCE BLDG",0.041,0.029,0.039,0.04,0.036,0.035,0.037,0.044,0.033,0.024,0.018,0.03,0.037,0.036,0.038,0.019,0.037,0.01,0.023,0.038,0.039,0.032,0.031,0.033,0.038,0.023,0.019,0.038,0.039,0.037,0.027,0.025,0.027,0.049,0.021,0.042,0.039,0.046,0.034,0.042,0.038,0.049,0.038,0.042,0.04,0.038,0.043,0.039,0.048,0.043,0.046,0.043,0.026,0.024,0.036,0.036,0.045,0.048,0.052,0.036,0.038,0.042,0.053,0.051,0.037,0.037,0.041,0.046,0.034,0.048,0.03,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"minus2","minus1","minus1","minus1","minus1","minus1","minus1","minus2","minus1","minus1","minus1","minus1","minus1","minus1","minus1","minus1","minus1","minus1","minus1","minus1","minus1","minus1","minus1","minus1","minus1","minus1","minus1","minus1","minus1","minus1","minus1","minus1","minus1","minus2","minus1","minus2","minus1","minus2","minus1","minus2","minus1","minus2","minus1","minus2","minus1","minus1","minus2","minus1","minus2","minus2","minus2","minus2","minus1","minus1","minus1","minus1","minus2","minus2","minus2","minus1","minus1","minus2","minus2","minus2","minus1","minus1","minus2","minus2","minus1","minus2","minus1",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"214",41.66812,-87.99057,"COOK COUNTY TRAILER",0.042,0.031,0.035,0.04,0.036,0.036,0.038,0.045,0.034,0.023,0.023,0.032,0.037,0.034,0.035,0.024,0.035,0.012,0.022,0.038,0.037,0.032,0.034,0.033,0.035,0.021,0.02,0.037,0.038,0.039,0.029,0.024,0.039,0.05,0.017,0.041,0.038,0.043,0.04,0.042,0.039,0.049,0.036,0.042,0.04,0.039,0.044,0.036,0.047,0.042,0.043,0.042,0.035,0.021,0.026,0.036,0.045,0.046,0.053,0.041,NA,0.048,0.051,0.052,0.034,0.035,0.045,0.049,0.032,0.047,0.029,0.035,0.048,0.051,0.043,0.048,0.043,0.036,0.032,0.035,0.045,0.033,0.036,0.045,0.052,0.047,0.045,0.044,0.046,0.045,0.036,0.046,"minus2","minus1","minus1","minus1","minus1","minus1","minus1","minus2","minus1","minus1","minus1","minus1","minus1","minus1","minus1","minus1","minus1","minus1","minus1","minus1","minus1","minus1","minus1","minus1","minus1","minus1","minus1","minus1","minus1","minus1","minus1","minus1","minus1","minus2","minus1","minus2","minus1","minus2","minus1","minus2","minus1","minus2","minus1","minus2","minus1","minus1","minus2","minus1","minus2","minus2","minus2","minus2","minus1","minus1","minus1","minus1","minus2","minus2","minus2","minus2",NA,"minus2","minus2","minus2","minus1","minus1","minus2","minus2","minus1","minus2","minus1","minus1","minus2","minus2","minus2","minus2","minus2","minus1","minus1","minus1","minus2","minus1","minus1","minus2","minus2","minus2","minus2","minus2","minus2","minus2","minus1","minus2"
"215",42.139996,-87.799227,"NORTHBROOK WATER PLANT",0.042,0.033,0.033,0.037,0.034,0.037,0.036,0.043,0.029,0.032,0.02,0.031,0.037,0.036,0.038,0.023,NA,0.02,0.013,0.039,0.04,0.034,0.033,0.042,0.034,0.029,0.029,0.034,0.036,0.038,0.029,0.028,0.034,0.048,0.024,0.039,0.038,0.046,0.035,0.041,0.038,0.047,0.037,0.04,0.038,0.037,0.044,0.044,0.049,0.043,0.048,0.044,0.03,0.032,0.044,0.045,0.045,0.043,0.046,0.039,0.041,0.039,0.053,0.053,0.042,0.04,0.042,0.045,0.034,0.047,0.035,0.032,0.046,0.055,0.041,0.048,0.039,0.034,0.034,0.041,0.05,0.055,0.04,0.048,0.063,0.053,0.053,0.06,0.046,0.043,0.033,0.039,"minus2","minus1","minus1","minus1","minus1","minus1","minus1","minus2","minus1","minus1","minus1","minus1","minus1","minus1","minus1","minus1",NA,"minus1","minus1","minus1","minus1","minus1","minus1","minus2","minus1","minus1","minus1","minus1","minus1","minus1","minus1","minus1","minus1","minus2","minus1","minus1","minus1","minus2","minus1","minus2","minus1","minus2","minus1","minus1","minus1","minus1","minus2","minus2","minus2","minus2","minus2","minus2","minus1","minus1","minus2","minus2","minus2","minus2","minus2","minus1","minus2","minus1","minus2","minus2","minus2","minus1","minus2","minus2","minus1","minus2","minus1","minus1","minus2","plus1","minus2","minus2","minus1","minus1","minus1","minus2","minus2","plus1","minus1","minus2","plus1","minus2","minus2","plus1","minus2","minus2","minus1","minus1"
"216",42.2869,-89.9997,"Stockton",0.046,0.033,0.038,0.04,0.037,0.041,0.041,0.048,0.033,0.034,0.022,0.036,0.038,0.033,0.036,0.027,0.037,0.02,0.023,0.032,0.039,NA,0.031,0.034,0.033,0.023,0.034,0.032,0.04,0.045,0.032,0.037,0.043,0.037,0.038,0.044,0.029,0.04,0.04,0.041,0.043,0.046,0.037,0.041,0.039,0.039,0.044,0.043,0.046,0.045,0.044,0.044,0.032,0.021,0.035,0.04,0.048,0.045,0.043,0.041,0.046,0.051,0.047,0.05,0.039,0.039,0.042,0.051,0.04,0.048,0.033,0.036,0.051,0.046,0.036,0.046,0.05,NA,0.033,0.034,0.044,0.032,0.043,0.043,0.047,0.039,0.042,0.043,0.041,0.03,0.041,0.052,"minus2","minus1","minus1","minus1","minus1","minus2","minus2","minus2","minus1","minus1","minus1","minus1","minus1","minus1","minus1","minus1","minus1","minus1","minus1","minus1","minus1",NA,"minus1","minus1","minus1","minus1","minus1","minus1","minus1","minus2","minus1","minus1","minus2","minus1","minus1","minus2","minus1","minus1","minus1","minus2","minus2","minus2","minus1","minus2","minus1","minus1","minus2","minus2","minus2","minus2","minus2","minus2","minus1","minus1","minus1","minus1","minus2","minus2","minus2","minus2","minus2","minus2","minus2","minus2","minus1","minus1","minus2","minus2","minus1","minus2","minus1","minus1","minus2","minus2","minus1","minus2","minus2",NA,"minus1","minus1","minus2","minus1","minus2","minus2","minus2","minus1","minus2","minus2","minus2","minus1","minus2","minus2"
"217",42.467573,-87.810047,"CAMP LOGAN TRAILER",0.046,0.038,0.038,0.043,0.037,0.041,0.037,0.047,0.031,0.032,0.024,0.034,0.04,0.036,0.04,0.026,0.045,0.026,0.015,0.041,0.042,0.038,0.038,0.042,0.036,0.033,0.033,0.032,0.039,0.044,0.033,0.031,0.035,0.051,0.026,0.042,0.046,0.045,0.041,0.045,0.044,0.051,0.045,0.046,0.042,0.04,0.045,0.047,0.049,0.043,0.049,0.046,0.041,0.032,0.046,0.046,0.044,0.046,0.05,0.04,0.042,0.041,0.053,0.052,0.042,0.04,0.044,0.045,0.033,0.048,0.039,0.034,0.043,0.058,0.043,0.051,0.039,0.037,0.037,0.042,0.051,0.058,0.044,0.049,0.064,0.059,0.059,0.063,0.045,0.04,0.035,0.041,"minus2","minus1","minus1","minus2","minus1","minus2","minus1","minus2","minus1","minus1","minus1","minus1","minus1","minus1","minus1","minus1","minus2","minus1","minus1","minus2","minus2","minus1","minus1","minus2","minus1","minus1","minus1","minus1","minus1","minus2","minus1","minus1","minus1","minus2","minus1","minus2","minus2","minus2","minus2","minus2","minus2","minus2","minus2","minus2","minus2","minus1","minus2","minus2","minus2","minus2","minus2","minus2","minus2","minus1","minus2","minus2","minus2","minus2","minus2","minus1","minus2","minus2","minus2","minus2","minus2","minus1","minus2","minus2","minus1","minus2","minus1","minus1","minus2","plus1","minus2","minus2","minus1","minus1","minus1","minus2","minus2","plus1","minus2","minus2","plus1","plus1","plus1","plus1","minus2","minus1","minus1","minus2"
"218",40.518735,-88.996896,"ISU HARRIS PHYSICAL PLANT",0.047,0.035,0.038,0.042,0.04,0.04,0.04,0.049,0.037,0.025,0.026,0.034,0.04,0.038,0.038,0.031,0.038,0.021,0.026,0.032,0.041,0.029,0.041,0.034,0.038,0.025,0.026,0.039,0.044,0.047,0.027,0.038,0.046,0.049,0.025,0.044,0.035,0.044,0.045,0.042,0.044,0.047,0.036,0.041,0.044,0.043,0.041,0.038,0.05,0.046,0.046,0.047,0.048,0.045,0.026,0.042,0.046,0.051,0.057,0.039,0.047,0.052,0.052,0.046,0.031,0.038,0.044,0.049,0.041,0.046,0.034,0.033,0.047,0.039,0.044,0.05,0.057,0.036,0.029,0.033,0.035,0.029,0.044,0.049,0.054,0.042,0.041,0.042,0.049,0.044,0.036,0.048,"minus2","minus1","minus1","minus2","minus1","minus1","minus1","minus2","minus1","minus1","minus1","minus1","minus1","minus1","minus1","minus1","minus1","minus1","minus1","minus1","minus2","minus1","minus2","minus1","minus1","minus1","minus1","minus1","minus2","minus2","minus1","minus1","minus2","minus2","minus1","minus2","minus1","minus2","minus2","minus2","minus2","minus2","minus1","minus2","minus2","minus2","minus2","minus1","minus2","minus2","minus2","minus2","minus2","minus2","minus1","minus2","minus2","minus2","plus1","minus1","minus2","minus2","minus2","minus2","minus1","minus1","minus2","minus2","minus2","minus2","minus1","minus1","minus2","minus1","minus2","minus2","plus1","minus1","minus1","minus1","minus1","minus1","minus2","minus2","minus2","minus2","minus2","minus2","minus2","minus2","minus1","minus2"
"219",39.866834,-88.925594,"IEPA TRAILER",0.044,0.032,0.038,0.041,0.04,0.038,0.037,0.045,0.032,0.023,0.024,0.03,0.037,0.037,0.039,0.028,0.035,0.014,0.027,0.032,0.038,0.026,0.034,0.027,0.037,0.026,0.024,0.035,0.045,0.044,0.028,0.035,0.042,0.043,0.023,0.037,0.031,0.042,0.045,0.041,0.042,0.04,0.036,0.039,0.043,0.042,0.041,0.037,0.047,0.044,0.045,0.047,0.046,0.043,0.045,0.041,0.045,0.046,0.052,0.036,0.046,0.051,0.054,0.048,0.028,0.033,0.041,0.05,0.039,0.043,0.035,0.034,0.042,0.034,0.039,0.051,0.053,0.034,0.027,0.029,0.033,0.035,0.04,0.048,0.047,0.037,0.036,0.035,0.046,0.044,0.037,0.048,"minus2","minus1","minus1","minus2","minus1","minus1","minus1","minus2","minus1","minus1","minus1","minus1","minus1","minus1","minus1","minus1","minus1","minus1","minus1","minus1","minus1","minus1","minus1","minus1","minus1","minus1","minus1","minus1","minus2","minus2","minus1","minus1","minus2","minus2","minus1","minus1","minus1","minus2","minus2","minus2","minus2","minus1","minus1","minus1","minus2","minus2","minus2","minus1","minus2","minus2","minus2","minus2","minus2","minus2","minus2","minus2","minus2","minus2","minus2","minus1","minus2","minus2","minus2","minus2","minus1","minus1","minus2","minus2","minus1","minus2","minus1","minus1","minus2","minus1","minus1","minus2","minus2","minus1","minus1","minus1","minus1","minus1","minus1","minus2","minus2","minus1","minus1","minus1","minus2","minus2","minus1","minus2"
"220",38.860669,-90.105851,"WATER PLANT",0.045,0.036,0.045,0.043,0.044,0.041,0.044,0.048,0.033,0.027,0.02,0.033,0.038,0.038,0.037,0.025,0.028,0.015,0.026,0.031,0.041,0.022,0.028,0.026,0.044,0.033,0.032,0.041,0.049,0.047,0.045,0.042,0.049,0.047,0.022,0.035,0.037,0.042,0.062,0.05,0.046,0.045,0.037,0.042,0.05,0.047,0.048,0.04,0.05,0.051,0.051,0.05,0.045,0.041,0.051,0.044,0.045,0.044,0.052,0.038,0.048,0.053,0.066,0.049,0.044,0.033,0.045,0.051,0.04,0.047,0.041,0.043,0.038,0.029,0.036,0.056,0.042,0.04,0.03,0.028,0.029,0.027,0.045,0.051,0.047,0.039,0.04,0.027,0.047,0.045,0.04,0.05,"minus2","minus1","minus2","minus2","minus2","minus2","minus2","minus2","minus1","minus1","minus1","minus1","minus1","minus1","minus1","minus1","minus1","minus1","minus1","minus1","minus2","minus1","minus1","minus1","minus2","minus1","minus1","minus2","minus2","minus2","minus2","minus2","minus2","minus2","minus1","minus1","minus1","minus2","plus1","minus2","minus2","minus2","minus1","minus2","minus2","minus2","minus2","minus1","minus2","minus2","minus2","minus2","minus2","minus2","minus2","minus2","minus2","minus2","minus2","minus1","minus2","minus2","plus1","minus2","minus2","minus1","minus2","minus2","minus1","minus2","minus2","minus2","minus1","minus1","minus1","plus1","minus2","minus1","minus1","minus1","minus1","minus1","minus2","minus2","minus2","minus1","minus1","minus1","minus2","minus2","minus1","minus2"
